"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCU05","OUT017",1442.56862402429
"FDF10","OUT035",2682.43583520389
"FDR39","OUT018",2954.19591574664
"FDG40","OUT013",627.929099042462
"FDZ28","OUT019",252.153675227576
"FDE02","OUT045",1667.35010575012
"FDU60","OUT049",2852.79084894714
"FDM21","OUT013",3174.61865892025
"FDV52","OUT019",259.966719376206
"NCW06","OUT013",2790.46641662615
"FDX36","OUT035",3901.92694800218
"FDT35","OUT027",4063.16181128573
"NCL19","OUT010",301.119122108296
"NCD31","OUT046",2709.12355256297
"FDE53","OUT019",267.057902503296
"FDW58","OUT019",285.667492424756
"DRF48","OUT046",2697.78987580883
"FDW57","OUT035",2805.52074527306
"DRH13","OUT017",1666.32170046726
"FDT33","OUT013",2540.69185848887
"DRK47","OUT027",4712.68972398788
"FDY22","OUT010",350.18197648108
"FDC35","OUT019",539.324963109007
"FDO03","OUT013",3830.50137872192
"FDF24","OUT045",1336.05017455068
"FDF56","OUT018",2702.89168116575
"FDD28","OUT013",794.003363611467
"FDG53","OUT027",3252.75372035582
"FDO27","OUT019",325.689384826978
"NCF54","OUT018",2448.67254143757
"FDC20","OUT027",2055.25562632931
"FDU10","OUT046",806.127337809441
"DRA24","OUT018",2471.25272398183
"FDA02","OUT010",300.975623301397
"FDG10","OUT017",874.546253960523
"FDW39","OUT010",595.583260152622
"FDP04","OUT019",169.447941757785
"NCM55","OUT013",2873.03243126884
"FDG47","OUT045",4373.55288891537
"NCU41","OUT017",2863.29768019217
"NCK31","OUT017",896.911741460166
"FDZ46","OUT045",1566.36048632379
"FDU13","OUT027",3522.9184842
"NCF19","OUT045",792.023261749013
"NCJ43","OUT013",3052.87021946008
"NCJ05","OUT045",2438.84135800728
"FDS04","OUT027",3135.46318064374
"FDX28","OUT010",199.61861668644
"FDB41","OUT027",1674.83130327913
"FDG53","OUT046",1909.77114046893
"FDL15","OUT010",331.741971308233
"FDQ08","OUT049",1031.24282303399
"DRN36","OUT013",1743.11512371674
"FDI46","OUT013",4165.96744914185
"FDG16","OUT027",5464.95357566458
"FDV32","OUT013",1147.54863354123
"FDF44","OUT010",215.881007806152
"FDK04","OUT018",813.829520677139
"NCA41","OUT013",2541.24385421042
"FDD51","OUT017",766.375769404876
"NCZ53","OUT045",2850.76720604877
"FDP01","OUT027",3930.70741240126
"FDY25","OUT049",2867.10901632969
"FDB17","OUT018",2336.10428399153
"NCV54","OUT018",1644.45160321735
"FDJ32","OUT017",1100.82766837915
"FDA37","OUT049",1905.79282188344
"FDG35","OUT035",3681.19096763113
"NCM05","OUT018",3784.35563365845
"FDG45","OUT046",3265.99824429076
"FDH28","OUT013",635.534198632376
"NCE18","OUT049",3941.81513155565
"FDH38","OUT045",1819.36818972172
"FDR56","OUT013",3054.8841127486
"FDH17","OUT027",2609.7250564852
"FDD39","OUT049",3069.38819987351
"FDB41","OUT049",970.836280926015
"NCR53","OUT046",3515.11526943668
"FDX46","OUT017",891.493036031574
"FDV28","OUT049",757.449183260437
"FDA08","OUT018",2485.9300693251
"FDH45","OUT017",765.705473286941
"NCS38","OUT010",264.947621766829
"FDD40","OUT010",557.431735259858
"DRM59","OUT035",2475.01606013381
"NCJ43","OUT018",2793.70454514731
"NCN29","OUT013",856.47768741564
"NCC19","OUT045",2924.31450866621
"FDR56","OUT035",3235.00054844926
"FDZ43","OUT049",3852.94537696305
"FDJ32","OUT010",189.5230249977
"DRH03","OUT017",1243.69319622122
"NCZ54","OUT035",3318.97209525205
"FDE26","OUT017",2588.11226382569
"FDS03","OUT045",1205.84029518774
"DRZ24","OUT019",322.90489312079
"FDO48","OUT027",5037.427397625
"FDW39","OUT049",2674.62230702262
"NCK05","OUT049",1183.65877175198
"NCK30","OUT017",3646.07904887945
"FDT27","OUT018",3467.94371418094
"FDS08","OUT019",502.84715076534
"NCJ19","OUT049",1031.36439949123
"FDC58","OUT045",788.322765077436
"DRE37","OUT013",3506.09495454221
"FDW02","OUT035",2297.29036688023
"FDJ02","OUT010",313.955309957482
"FDX09","OUT045",2904.77473634957
"FDT31","OUT010",494.017733546299
"FDI24","OUT049",3423.21250371379
"FDY09","OUT045",3283.52885468849
"FDV28","OUT045",839.709421481902
"DRM47","OUT049",3780.6294261773
"FDT52","OUT019",566.996547217421
"FDI48","OUT018",830.351508953195
"FDY55","OUT017",4976.66559054568
"FDU48","OUT013",2163.24825468456
"FDN25","OUT045",756.194945234382
"FDP20","OUT049",2160.5630922368
"FDJ15","OUT013",3321.80576669025
"FDD04","OUT018",1651.88325648668
"FDY58","OUT045",3891.87095366305
"FDR37","OUT018",2797.80115950424
"FDF44","OUT013",2080.15315677204
"FDD32","OUT045",1251.49021083324
"FDR57","OUT017",2303.42509625889
"DRG39","OUT027",2041.36028136648
"FDX15","OUT017",2624.12793433525
"DRN37","OUT045",2301.6033624614
"FDW40","OUT027",3578.02839776722
"FDB32","OUT049",1634.28397206133
"FDM40","OUT018",1884.26578091995
"FDE39","OUT027",2889.34921685129
"DRH49","OUT017",1380.2323543834
"FDT46","OUT049",870.750546370598
"NCF06","OUT035",3640.50856332707
"FDP07","OUT017",3239.00898168942
"FDC04","OUT013",3851.90799731606
"FDZ32","OUT017",1750.70683427446
"FDD50","OUT045",2715.30407016752
"FDU56","OUT017",3177.27089960784
"FDV34","OUT017",1196.88690178567
"NCY41","OUT013",789.61311940155
"NCK18","OUT046",2640.617810931
"DRH25","OUT049",1001.20110447655
"FDT57","OUT046",3204.01831718403
"FDV56","OUT018",1257.48374807909
"FDV12","OUT045",1642.91128940702
"FDN52","OUT017",1430.79771587853
"FDX38","OUT035",830.334238941758
"FDE47","OUT018",1721.40119312877
"NCO07","OUT013",3066.00250490674
"FDV09","OUT027",3717.91649531464
"FDZ23","OUT019",472.050781751729
"DRH51","OUT018",1319.79007979072
"NCY54","OUT045",2783.19354857537
"DRG49","OUT013",4535.37742479069
"NCC19","OUT049",3737.0730331745
"NCV53","OUT045",4786.14538934883
"FDZ47","OUT019",278.819871821275
"NCO26","OUT018",1777.01493011143
"NCP02","OUT045",1101.11033989319
"NCW30","OUT018",3023.31113946507
"NCN55","OUT046",3441.76200995939
"FDB20","OUT010",189.503391472442
"DRL11","OUT013",2127.87779424902
"DRD60","OUT045",3072.5892842808
"FDW14","OUT010",198.317036946683
"FDL27","OUT010",214.978027981638
"FDU09","OUT018",858.589951523804
"DRH36","OUT027",2211.03378914993
"FDP34","OUT027",3772.79663500709
"FDE04","OUT017",2930.56119672072
"FDZ57","OUT027",3383.12545977119
"FDF02","OUT010",259.016382606587
"FDG28","OUT045",4055.96240454796
"NCI31","OUT046",871.205135350752
"FDT43","OUT013",930.378723023488
"FDU20","OUT046",2355.17800062232
"FDD53","OUT013",781.821987412003
"FDW15","OUT045",2492.24775328408
"NCT53","OUT045",2227.45808747749
"NCG55","OUT027",2837.58094534347
"FDD48","OUT035",1919.74657291634
"FDG47","OUT049",3882.81540333461
"FDI21","OUT017",1230.82015427322
"FDT27","OUT017",3658.31846661437
"DRO35","OUT013",2011.80039137566
"FDD33","OUT017",4222.96799888085
"FDC04","OUT035",3491.9692822998
"FDY34","OUT013",2580.94296064685
"DRJ49","OUT049",2103.5780097834
"FDE05","OUT049",2479.10715893271
"FDU31","OUT017",4090.59752548892
"NCN19","OUT027",4356.48883696864
"FDK56","OUT027",5343.396570742
"FDK58","OUT017",1684.36796533666
"NCJ42","OUT035",2027.84185330097
"FDZ34","OUT027",4737.01183631758
"FDA52","OUT018",2523.48422313863
"NCR29","OUT013",798.848634896353
"FDT48","OUT035",3110.91649452408
"DRJ51","OUT019",596.333526497691
"NCS54","OUT046",2596.32121051257
"FDV01","OUT035",2817.88290134034
"DRG51","OUT027",3992.33951544405
"NCG42","OUT013",2306.2192170363
"FDA51","OUT049",1678.01335922215
"FDV19","OUT010",342.144604168178
"NCT18","OUT045",3003.6641921369
"NCS41","OUT045",2490.34102735177
"FDO03","OUT046",3435.39169397482
"FDL12","OUT010",204.782310174188
"FDY37","OUT010",287.077306964585
"FDI58","OUT049",1498.91901592282
"FDT28","OUT018",1965.37454706282
"NCC42","OUT010",338.342526067903
"FDO01","OUT017",2251.4354576438
"FDJ02","OUT013",2293.61073535479
"FDQ04","OUT018",736.363148873237
"DRL47","OUT013",2007.82998646917
"FDZ32","OUT035",1791.01591074919
"FDC35","OUT035",3465.05413347153
"FDX14","OUT045",1156.33057660789
"FDZ35","OUT013",1782.12585265675
"FDL14","OUT013",2210.58782464523
"FDO04","OUT049",1020.63517290276
"DRK11","OUT017",2478.29071267376
"FDB44","OUT018",3171.98934020855
"FDZ50","OUT049",3666.76043709156
"FDI12","OUT027",2582.80477650966
"FDU43","OUT017",4892.39912033291
"FDD58","OUT010",241.939673505789
"FDB27","OUT017",3331.30029297733
"FDB04","OUT018",1256.56105620137
"NCO17","OUT013",1942.84282802801
"FDL12","OUT017",929.358750889013
"DRJ13","OUT049",2687.6219514487
"FDD57","OUT045",1457.00652483078
"FDW19","OUT035",1806.44713247675
"DRD27","OUT018",1304.08006510409
"FDH27","OUT027",3698.31504801805
"NCW30","OUT027",5612.62202666086
"FDR40","OUT018",1101.8880269539
"FDG05","OUT013",2211.23820323653
"NCY41","OUT019",129.156113170536
"FDI38","OUT018",2708.02832472218
"FDR20","OUT046",786.832194926888
"FDE09","OUT017",1638.53668966348
"FDN50","OUT019",272.435758663572
"DRF27","OUT045",2198.8064892355
"DRF51","OUT013",711.26933309832
"NCO02","OUT019",172.072186901042
"FDB51","OUT027",2072.96225306856
"FDJ50","OUT013",849.138286894864
"FDN52","OUT013",1479.64840464912
"FDX14","OUT013",1071.68882598715
"FDT27","OUT019",645.208612980308
"FDV10","OUT013",764.788378850805
"FDU33","OUT046",870.886472407047
"FDU58","OUT046",3322.18750336406
"NCP42","OUT027",5322.92912493823
"FDL51","OUT027",5183.78510546242
"DRH15","OUT027",1624.4251934054
"FDU16","OUT017",1264.5152467398
"FDW15","OUT017",2698.21746450898
"FDQ44","OUT045",1891.40366029369
"NCI06","OUT027",5013.39775071006
"DRK23","OUT019",573.371641790103
"FDC28","OUT035",1621.57476592996
"NCY17","OUT019",175.239237262092
"NCV05","OUT018",2438.86171231768
"FDM34","OUT019",340.440818982615
"DRD60","OUT027",5248.35553838488
"FDT38","OUT046",1412.70430929279
"FDQ57","OUT018",2285.28614342532
"FDE59","OUT027",1660.18542174529
"NCM43","OUT046",2260.45895348302
"DRI51","OUT049",2752.22727603551
"NCG30","OUT017",2110.7531437672
"NCK54","OUT035",2062.27505551016
"FDQ16","OUT019",236.367124088367
"FDI36","OUT013",2624.89476347949
"FDX16","OUT027",3867.25429250263
"FDA34","OUT046",2872.04827265551
"FDJ48","OUT018",2999.87809372188
"FDU47","OUT035",1923.54211562428
"FDS39","OUT046",2136.51164898034
"FDD11","OUT046",3804.74735803804
"FDM16","OUT027",2100.70609900911
"FDU56","OUT018",2830.71526096719
"FDQ32","OUT017",1972.8975786964
"DRK35","OUT013",806.147746416378
"FDA58","OUT049",3678.50330721307
"DRG48","OUT019",381.857933178004
"FDT59","OUT010",756.011881953847
"FDQ31","OUT019",253.139947474424
"FDS51","OUT018",931.425755216361
"FDW32","OUT027",2544.59445107803
"FDI15","OUT027",5594.14090758708
"NCV30","OUT017",1070.79104556296
"DRG25","OUT049",3496.46828275543
"FDT02","OUT013",694.735484971585
"FDO33","OUT027",3098.80808634278
"FDP38","OUT035",937.33194023244
"FDZ45","OUT035",3184.26027517211
"NCA54","OUT027",4980.09086717565
"FDU33","OUT017",872.62636884055
"FDN58","OUT017",4584.7047346063
"FDI05","OUT045",1267.40273816182
"FDM57","OUT019",196.613608966229
"NCS42","OUT027",2640.35002665277
"FDB57","OUT045",3617.40141254559
"FDC03","OUT045",2748.37626447176
"FDZ58","OUT013",2075.45227519009
"NCK29","OUT045",1940.6595713136
"NCR53","OUT045",3467.83582944359
"FDE26","OUT027",3719.040621912
"FDU52","OUT049",2484.75839291468
"FDE41","OUT027",2503.20221902276
"FDU38","OUT018",2757.19218500065
"FDA52","OUT017",2728.12759006202
"FDW46","OUT046",1327.94474288364
"DRI59","OUT035",3459.13127750533
"FDT38","OUT035",1229.70050954105
"FDL33","OUT018",2822.12930282
"FDQ01","OUT027",4758.28576673037
"FDJ08","OUT046",2788.0560730101
"FDQ47","OUT049",893.649867060039
"NCZ18","OUT013",4064.81377730375
"FDE29","OUT017",938.102030726999
"FDF10","OUT027",3778.86252900811
"FDC48","OUT049",1309.84389035192
"FDY58","OUT013",3888.56259267944
"NCX30","OUT010",693.432621797356
"FDV11","OUT013",2645.76828426381
"FDT46","OUT046",857.146972876311
"DRD01","OUT019",178.297625955673
"FDQ11","OUT013",3941.74053449273
"NCM41","OUT017",1510.31292019135
"NCC55","OUT013",691.183572697479
"FDG45","OUT027",5440.3132255442
"NCQ54","OUT049",3249.37127347143
"FDM34","OUT045",1744.55379336877
"FDD17","OUT019",538.844278232341
"FDN38","OUT027",5717.18981687137
"FDB53","OUT018",1906.29213236015
"NCL06","OUT035",4060.81817583535
"NCV18","OUT019",222.364283709063
"FDX25","OUT013",3174.86601338807
"FDB39","OUT046",830.907788872865
"FDC33","OUT049",3490.10131016786
"NCO14","OUT018",712.826019272836
"FDA58","OUT027",5631.99436462761
"NCQ02","OUT017",3344.46574381789
"NCR53","OUT017",3270.88724651794
"FDN52","OUT046",1392.33567781293
"FDG26","OUT046",3853.51090282976
"FDE23","OUT027",1708.43637479276
"DRI37","OUT013",977.737335952027
"DRH37","OUT018",2509.58021686596
"FDO01","OUT035",2122.73064701919
"FDK45","OUT049",2047.4443562022
"FDP23","OUT049",3776.39699212051
"FDM33","OUT035",3743.72583166167
"FDD36","OUT017",2137.85726053042
"FDL56","OUT017",1401.20760794536
"FDT27","OUT010",664.807031584458
"FDG52","OUT017",745.83670756898
"NCL42","OUT035",4351.10994430949
"DRJ24","OUT046",3110.8192816833
"FDV38","OUT046",756.771556850926
"FDT35","OUT045",2809.06250901483
"FDY51","OUT045",3248.51849600072
"FDC37","OUT017",1740.34241007251
"NCP43","OUT013",2811.98475323141
"FDO33","OUT045",1800.9295974138
"FDW04","OUT018",1691.96310406271
"NCC31","OUT046",2233.62255488382
"FDK22","OUT049",4119.18862785453
"FDJ50","OUT017",976.410109746837
"FDV13","OUT017",1485.80927883273
"DRL60","OUT017",2482.30721119013
"FDW03","OUT017",1973.75075781031
"FDY27","OUT035",3087.57166378512
"FDB39","OUT027",1996.52344297735
"FDU59","OUT045",2448.82484663492
"FDZ57","OUT049",1977.16749367678
"FDO21","OUT049",3681.08627276756
"FDS43","OUT018",2743.69147142692
"FDU28","OUT010",493.439565104375
"FDC51","OUT010",216.890576840468
"FDW16","OUT010",206.60281343436
"FDP32","OUT010",222.194112239583
"FDB60","OUT019",449.847883207441
"NCQ30","OUT046",1756.63524462446
"FDD26","OUT049",3112.13970427461
"FDI44","OUT045",1266.60548495283
"DRH23","OUT046",1142.00367456754
"FDO44","OUT046",1471.61795534429
"FDG04","OUT046",3001.83166065137
"FDM32","OUT027",3031.34420245736
"FDM09","OUT013",2619.53993707937
"FDZ47","OUT013",1560.60640801914
"FDM40","OUT027",3168.71699086445
"FDY48","OUT017",1723.38960148386
"NCM30","OUT045",761.275315957115
"FDX36","OUT010",493.591832402862
"DRF03","OUT017",650.875875242442
"FDN51","OUT049",3866.07668119847
"FDM57","OUT049",1384.56069118066
"FDB35","OUT049",1635.57879583973
"FDY13","OUT027",2484.48469066535
"FDA37","OUT017",2341.72292718059
"NCX53","OUT017",2400.17210220465
"FDD59","OUT018",1159.03155861759
"FDX10","OUT019",148.003124131216
"FDC03","OUT018",2705.65307548116
"FDW43","OUT035",4488.81364828634
"FDW10","OUT046",2619.75329863046
"FDY14","OUT027",5921.70484092291
"FDV43","OUT045",695.956349932758
"FDO40","OUT013",2490.8689852954
"FDP46","OUT027",2756.52288063825
"NCE43","OUT019",362.111380619156
"FDD05","OUT035",2063.75468246415
"FDJ60","OUT010",366.544826733183
"DRE27","OUT018",1358.31710206968
"FDO11","OUT035",4690.00521432257
"DRG11","OUT027",2698.88239797918
"FDK33","OUT010",504.005624741098
"DRM23","OUT045",2607.43128258112
"FDJ02","OUT027",3837.42915279661
"NCZ05","OUT045",1353.68346612465
"NCL30","OUT013",1789.70977111984
"FDZ19","OUT018",2501.18037670328
"FDM45","OUT049",2016.02147717282
"FDO36","OUT046",2370.73898999033
"NCK31","OUT045",860.483621139803
"DRJ37","OUT045",2502.2299543769
"FDP24","OUT018",1550.60065370242
"FDF46","OUT013",1843.75522641105
"FDX46","OUT019",158.979127197133
"NCL18","OUT045",2660.86957779791
"FDJ26","OUT013",2982.75606668533
"FDJ07","OUT045",1834.533700234
"FDY15","OUT013",2269.64963561687
"DRG01","OUT045",1098.05164119719
"FDF58","OUT045",1157.09647304435
"FDZ14","OUT019",270.593875602275
"FDP31","OUT049",1136.03253316189
"FDH45","OUT013",779.96225311388
"FDA09","OUT010",509.727088070637
"FDW31","OUT035",2982.05744033492
"FDA57","OUT046",782.492834517824
"NCE55","OUT035",2807.20497157299
"FDC17","OUT019",578.750167948341
"FDC59","OUT013",1104.84949883897
"FDA22","OUT013",2832.35602180023
"FDK52","OUT035",4049.81844103937
"NCM26","OUT046",2289.51609535289
"NCT53","OUT035",2470.3078252589
"FDW45","OUT018",2379.11166228897
"NCI18","OUT035",3116.33022993534
"FDE38","OUT018",2525.75886514378
"FDF08","OUT019",246.293104671629
"FDY58","OUT010",521.974500309834
"FDF58","OUT019",213.000271827673
"FDX39","OUT017",4047.645786057
"FDB44","OUT049",3378.76675638135
"FDF28","OUT013",2130.67253452937
"FDE39","OUT013",1809.1260128621
"FDT37","OUT018",2856.20770490773
"FDZ45","OUT017",3624.52026014153
"FDO40","OUT035",2662.97913452903
"FDM57","OUT027",2432.49374758109
"DRG36","OUT017",2901.30503133836
"FDY36","OUT010",168.303906405253
"DRL60","OUT027",3712.10604766811
"FDS25","OUT019",277.715320559083
"DRF49","OUT027",2785.76770735274
"FDP16","OUT045",4481.31092896658
"FDS60","OUT049",2978.65854143371
"FDU15","OUT027",1697.68688160877
"FDK43","OUT046",2260.08004512739
"FDN25","OUT046",989.151581994394
"FDE53","OUT049",1500.58839827819
"FDB22","OUT013",2661.01786606849
"FDE39","OUT017",2164.0856753125
"FDX35","OUT035",4049.98952969709
"NCG54","OUT049",3507.01017658412
"FDH27","OUT035",2474.59470980288
"NCK42","OUT013",3098.12077867653
"FDS25","OUT049",1861.4784663131
"FDI10","OUT018",2544.60137909865
"FDU35","OUT035",2026.28149729923
"FDI04","OUT017",3216.33146189151
"DRK23","OUT035",4712.94829649542
"FDB53","OUT019",301.358990243247
"FDY02","OUT049",4107.35560876258
"FDM60","OUT035",640.958249544502
"NCJ31","OUT010",639.717080698278
"DRP35","OUT017",2045.40900306106
"NCQ30","OUT018",1699.02540514432
"DRL11","OUT010",405.576292901038
"FDU01","OUT013",3303.61259945853
"FDR39","OUT035",3414.48697306952
"FDO08","OUT046",2364.93129315073
"FDC02","OUT045",4644.41520862429
"NCZ29","OUT035",2059.30159653775
"FDF29","OUT010",264.357959425223
"FDZ23","OUT017",3126.96167938779
"NCU53","OUT018",2392.50907290075
"NCW30","OUT013",4010.95406821027
"NCM26","OUT027",4163.57420160795
"FDV50","OUT027",2912.96227234748
"FDW15","OUT049",2378.1720378461
"FDI35","OUT027",4889.78933007012
"FDO11","OUT017",4558.60913275557
"FDN48","OUT046",1566.40169878707
"NCA17","OUT049",2269.07060413971
"NCN54","OUT013",1102.22786381777
"FDP22","OUT013",836.07633928921
"NCB54","OUT035",1978.2752132559
"FDD08","OUT045",653.597699937687
"DRM48","OUT010",161.403330295449
"FDG41","OUT027",2834.54487102529
"FDE44","OUT027",2045.70001647108
"FDE26","OUT035",2652.3207582274
"NCS38","OUT013",1733.33419332546
"NCJ54","OUT018",3077.39742456266
"FDI40","OUT019",251.443166064712
"FDN45","OUT018",3226.66030689558
"FDU43","OUT046",3680.91705341409
"FDI04","OUT010",451.918871105781
"NCC07","OUT018",1444.22745385972
"NCC07","OUT019",274.148709955628
"NCD18","OUT045",3664.37849270659
"FDU55","OUT035",4643.23081137296
"FDX59","OUT035",806.652516847565
"FDR52","OUT049",3459.77324559436
"NCP17","OUT013",1003.39410909335
"FDQ32","OUT045",1808.95150714005
"NCT17","OUT049",3079.44736988426
"FDO10","OUT049",1021.31954001882
"FDE32","OUT049",829.732510950388
"FDN44","OUT045",2494.25905130477
"FDH02","OUT035",1632.51796147219
"FDK60","OUT013",1639.2067472986
"FDS24","OUT019",292.209877078533
"FDL03","OUT010",575.91816188284
"FDB46","OUT027",5415.29622615271
"FDO48","OUT049",3767.41793474335
"FDZ39","OUT049",1818.55370647705
"FDT02","OUT027",1723.11091873446
"FDC50","OUT013",1851.8020279046
"FDP39","OUT035",889.492264066704
"DRG15","OUT018",1079.72316691331
"FDP10","OUT018",1454.34832537738
"FDF53","OUT027",4926.285743785
"FDN34","OUT045",2968.09638859418
"FDK02","OUT045",1748.58754381805
"FDC23","OUT045",3162.87879949319
"FDJ10","OUT019",300.363775288775
"FDE53","OUT035",1434.36362334309
"FDR25","OUT035",4046.84295082759
"FDW50","OUT046",2526.99128452073
"FDS09","OUT049",924.349391974564
"FDW49","OUT010",496.823515768778
"FDU51","OUT046",2570.27020482616
"FDF28","OUT018",1559.82064355364
"NCY30","OUT018",2523.65255047041
"FDD44","OUT045",4892.55397947682
"FDX09","OUT017",3378.34559902047
"NCF30","OUT013",2292.48353250503
"FDZ50","OUT019",506.466702918721
"FDW37","OUT013",1430.06674330631
"FDD11","OUT049",3625.30629796319
"DRH39","OUT018",1102.30150171286
"FDA36","OUT049",3228.39209661929
"NCG43","OUT049",1713.1998722387
"FDF02","OUT035",1951.13187913148
"FDP57","OUT027",2525.85232696149
"NCE42","OUT017",3317.57784546596
"NCR38","OUT027",5135.33176142011
"FDP03","OUT019",340.477053985958
"FDO51","OUT035",941.298186044935
"NCQ42","OUT046",1915.11855115313
"NCM41","OUT046",1536.89610445102
"FDH48","OUT027",2301.73980053657
"DRF60","OUT046",3822.45674068266
"FDJ27","OUT035",1639.75531044447
"FDQ14","OUT013",2041.24250238683
"FDN27","OUT017",1961.88381637035
"NCQ02","OUT046",2624.54915153126
"FDJ33","OUT049",2002.99585741299
"FDP07","OUT027",5381.60109424259
"DRE01","OUT049",4034.82716004894
"FDU36","OUT045",1638.76432792772
"FDL28","OUT017",3783.9660039591
"NCX53","OUT046",2345.27381947433
"FDZ39","OUT013",1665.69282901255
"NCP42","OUT013",3115.01304521398
"FDJ14","OUT035",1427.66591604265
"FDK04","OUT049",981.888134716281
"NCC19","OUT017",2736.18444278783
"FDS09","OUT018",844.281372091855
"FDZ02","OUT046",1369.0080222751
"FDD35","OUT018",1713.34180108558
"NCY42","OUT017",2438.83788955184
"FDB05","OUT045",3578.52438791583
"FDF20","OUT035",3168.26328073058
"NCO41","OUT018",1478.85507065394
"FDC40","OUT027",2348.80108441123
"FDV58","OUT045",2898.45168811115
"FDZ57","OUT045",1655.9883370294
"DRM35","OUT046",2856.61849776121
"DRN36","OUT018",1345.78099623712
"FDQ13","OUT046",1352.65608206984
"DRO35","OUT010",230.991679180347
"NCD43","OUT035",1950.67768210238
"FDA51","OUT018",1594.84498240642
"NCX17","OUT027",5599.28152388126
"NCZ17","OUT049",775.513778233623
"FDR11","OUT027",4053.43871335228
"FDW34","OUT049",4478.90693949255
"FDN50","OUT017",1532.7423175426
"FDS09","OUT046",953.308239713106
"FDS48","OUT018",2234.74883375412
"FDL44","OUT049",3103.20129597185
"DRF48","OUT018",2631.14889869195
"FDA14","OUT018",1950.95537734802
"NCD30","OUT049",1707.66823582403
"FDI16","OUT017",946.136225235127
"NCG06","OUT035",3933.17903530235
"DRZ24","OUT035",2245.54891713493
"NCS17","OUT045",1410.92406570756
"FDB37","OUT045",4172.70150272322
"FDE10","OUT035",1943.83697247978
"FDC57","OUT045",3197.8954664069
"FDM12","OUT018",2859.40204667551
"FDE24","OUT049",2291.18578901444
"FDW22","OUT045",3469.39202059856
"DRD01","OUT027",1854.84121994361
"NCZ18","OUT027",5492.23264754973
"FDN49","OUT045",775.382495565524
"FDR22","OUT035",2036.06913567277
"FDV08","OUT019",163.87103605295
"FDY39","OUT046",3367.35442871225
"FDV36","OUT049",2249.73791449232
"FDO60","OUT045",829.982397890311
"FDU04","OUT027",3010.91268796512
"FDR20","OUT027",1980.28749335401
"FDW19","OUT019",257.045770299559
"FDU40","OUT049",2870.7831032664
"FDK15","OUT045",1465.22242230308
"DRF15","OUT035",2478.69174432536
"FDQ25","OUT017",2831.10050188771
"FDI48","OUT019",179.041529475643
"FDS49","OUT046",1409.67230762294
"FDV22","OUT046",2819.22989808104
"NCV42","OUT046",1821.81123548847
"FDX26","OUT046",3127.64301295234
"FDI33","OUT018",1402.91560691177
"FDZ14","OUT049",1876.64573569436
"FDG10","OUT013",813.730893146439
"FDM38","OUT018",913.290597154861
"FDG26","OUT027",5356.30268857247
"FDH46","OUT035",1788.89616569175
"FDN13","OUT018",1381.14470847548
"FDU57","OUT035",2777.45539350078
"NCI06","OUT046",2901.49568911
"FDM38","OUT045",1066.73648341927
"NCG42","OUT010",278.975654784494
"FDL39","OUT045",2577.26778165186
"FDT31","OUT019",492.295082509632
"FDV59","OUT013",3406.1209550876
"FDB49","OUT035",1646.33165116225
"FDD58","OUT049",1722.35374977172
"DRN59","OUT046",794.623922104148
"FDX48","OUT049",2418.6164951947
"FDQ11","OUT049",3823.23204540858
"FDY12","OUT049",999.523696772995
"FDQ11","OUT045",3728.64246606588
"DRI11","OUT017",2079.52036640787
"FDY32","OUT027",4193.07472161678
"FDS51","OUT045",1117.85503240941
"FDR19","OUT010",371.556383591294
"DRB13","OUT018",3021.93398378222
"FDS21","OUT035",1179.17344075258
"FDQ40","OUT045",2824.72080621524
"NCE55","OUT013",3073.30187588568
"FDX43","OUT027",4241.32478154891
"FDS12","OUT049",2197.38451409656
"DRK01","OUT027",2561.79634250024
"FDN25","OUT017",896.223480741246
"FDB60","OUT046",3242.90171798568
"FDQ13","OUT017",1367.71800614412
"DRK13","OUT045",3084.52724898035
"DRF25","OUT018",632.275899919365
"NCD42","OUT019",148.135521105946
"FDW25","OUT045",1514.68843703683
"NCV29","OUT027",4706.59385139142
"NCK42","OUT035",3355.40374752181
"DRJ13","OUT027",4102.92460775752
"DRD15","OUT017",3316.95149549864
"FDM27","OUT045",2711.22543534501
"FDZ50","OUT018",2526.07499062899
"FDC04","OUT046",3447.68542553737
"FDF50","OUT049",2958.99891625405
"FDP15","OUT045",3690.66791659531
"FDK46","OUT035",3834.1764469577
"FDZ56","OUT018",2542.38852642705
"FDY60","OUT049",2166.97794176539
"FDB10","OUT035",4283.79076625571
"FDR57","OUT045",2286.76296963056
"FDU58","OUT049",3255.13952856432
"FDH02","OUT046",1401.97688631272
"FDP48","OUT013",2946.48279530036
"FDI46","OUT035",4422.93399975821
"FDW56","OUT013",3130.13351639228
"NCM19","OUT010",219.948364964786
"FDS50","OUT027",5370.99532695802
"FDK24","OUT013",890.036226482849
"FDO36","OUT017",3124.49064558587
"FDK45","OUT027",2599.31249288344
"NCL05","OUT045",945.244771643683
"FDL32","OUT018",1537.03699101436
"FDA28","OUT049",2025.4930517134
"FDY36","OUT018",1019.28763249605
"FDP32","OUT018",1691.84242984914
"FDL50","OUT046",1754.37116519883
"DRC24","OUT049",2543.69612979761
"NCS18","OUT017",1850.08448816862
"FDD16","OUT017",1393.90865325415
"NCV18","OUT013",1766.24302290759
"FDX07","OUT046",2744.17448077445
"NCZ05","OUT027",2792.93727881827
"NCI31","OUT013",798.475355975692
